requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,marginal_value,trend,cost,cp_value
18861,605454,2018-07-01 12:00:00,50841,2.0,0.8561100902362251,10,50692,18,0.06171640759525491,0.23887324724740303,0.9658132767376248,0.8957746771777614,0.7464069037348253,2.1,0.40767147154105954
18895,604976,2018-07-01 12:00:00,50840,1.0,0.6887703343990728,10,50911,15,0.0,0.0,0.3775406687981454,0.0,1.0,2.1,0.32798587352336794
18897,604728H,2018-07-01 12:00:00,50841,1.0,0.6172443403623606,3,51198,15,0.2229354488831322,0.4540176536279633,0.7623396140591194,1.4755573742908807,0.7480124590063221,0.7,0.8817776290890867
18958,604771H,2018-07-01 12:00:00,51200,2.0,0.5923142293642027,10,50240,11,0.027609869053948986,0.609824766763649,0.9929424566797872,2.286842875363684,0.7408515127174156,2.1,0.28205439493533463
18882,518475,2018-07-01 12:00:00,50268,3.0,0.5745072191738609,10,50911,16,0.027483885949846798,0.16099391140114652,0.9452746552913959,0.6037271677542995,0.7243288489743878,2.1,0.2735748662732671
18858,506530,2018-07-01 13:00:00,51087,2.0,0.5085485648429684,10,50909,18,0.02865819939988897,0.2220482306872901,0.9625374095183115,0.8326808650773379,0.7162619068551942,2.1,0.24216598325855637
18846,607289,2018-07-01 13:00:00,50840,3.0,0.45958301260195433,10,50911,20,0.0,0.0,0.3775406687981454,0.0,1.0,2.1,0.21884905361997825
18852,606909,2018-07-01 13:00:00,51199,3.0,0.42546156363282356,3,50692,19,0.18181060074529765,0.16702836645860275,0.43614166484778033,0.5428421909904589,0.731658132603469,0.7,0.6078022337611766
18940,606102,2018-07-01 13:00:00,50267,3.0,0.44494525180678685,3,50911,12,0.1389078207538211,0.15059044133338428,0.40613229282061253,0.4894189343334989,0.7657681778603357,0.7,0.6356360740096956
18941,604733H,2018-07-01 13:00:00,50240,1.0,0.7220201607323932,10,51200,12,0.07665325947887683,0.466388003760882,0.9874493027879025,1.7489550141033077,0.7719443200868996,2.1,0.3438191241582824
18944,604895H,2018-07-01 13:00:00,50261,2.0,0.5078221973159789,3,50338,12,0.18363451286997087,0.13373814826580052,0.3732490266709131,0.4346489818638517,0.7780614902801296,0.7,0.7254602818799699
18945,604804H,2018-07-01 13:00:00,50675,1.0,0.5191577455484376,10,50230,12,0.0,0.3924557786945852,0.9830933808467771,1.4717091701046945,0.760175632187741,2.1,0.24721797407068458
18948,604726H,2018-07-01 13:00:00,51200,2.0,0.5299385111401593,0,51199,12,0.8069926129482136,1.0,0.9933071490757153,0.0,0.7414520833716121,0.1,5.299385111401593
18949,604903H,2018-07-01 14:00:00,50230,1.0,0.5204839152453115,10,50266,12,0.019354015757478703,0.6655017432648663,0.9944473374371661,2.495631537243249,0.7684196990956045,2.1,0.2478494834501483
18959,607626,2018-07-01 14:00:00,51198,1.0,0.5238606324913134,10,50911,11,0.0185596414119934,0.15010936093605834,0.9408249123454195,0.5629101035102188,0.7457868674806964,2.1,0.24945744404348258
18855,518009,2018-07-01 14:00:00,50909,1.0,0.5750141565385823,10,50692,19,0.019075930719622155,0.1549284869382551,0.9428669477992416,0.5809818260184566,0.7419035943827685,2.1,0.27381626501837253
18955,607289,2018-07-01 14:00:00,50692,2.0,0.6158526002533485,10,50269,12,0.0,0.1364630013076307,0.9343195246772102,0.5117362549036151,0.7211852054202172,2.1,0.293263142977785
18836,607688,2018-07-01 14:00:00,50338,3.0,0.4559232520252308,3,51087,23,0.1754498153911078,0.12876846922167745,0.3631098505458074,0.41849752497045173,0.7690430061804873,0.7,0.6513189314646155
18838,606666,2018-07-01 14:00:00,50841,3.0,0.4208535390669581,0,50349,23,0.8069926129482136,0.0,0.0066928509242848554,0.0,1.0,0.1,4.208535390669581
18840,519392,2018-07-01 14:00:00,50675,2.0,0.4137656877259927,10,50911,21,0.0,0.0,0.3775406687981454,0.0,1.0,2.1,0.19703127986952032
18845,604773H,2018-07-01 13:00:00,50841,1.0,0.6090530694859349,0,50841,21,0.8069926129482136,1.0,0.9933071490757153,0.0,0.7779186142252177,0.1,6.090530694859348
18847,607289,2018-07-01 14:00:00,50269,1.0,0.4209853913285112,0,50911,20,0.8069926129482136,0.21580382442571225,0.21580382442571225,0.0,0.7647989600752296,0.1,4.209853913285111
18849,604900H,2018-07-01 15:00:00,50263,2.0,0.4212691107710787,10,50266,20,0.00836853413159722,0.48721996482376917,0.9884433319437066,1.8270748680891344,0.7650821314210758,2.1,0.20060433846241843
18851,607224,2018-07-01 14:00:00,50841,2.0,0.36006930698629586,0,50911,19,0.8069926129482136,0.0,0.0066928509242848554,0.0,1.0,0.1,3.6006930698629582
18957,604728H,2018-07-01 15:00:00,51200,1.0,0.41417069888077834,0,51198,11,0.8069926129482136,0.7643064111094418,0.7643064111094418,0.0,0.7304449833475025,0.1,4.141706988807783
18951,604832H,2018-07-01 15:00:00,51087,1.0,0.42799465714110707,3,50267,12,0.12975142585593602,0.4136717876682513,0.7312931022431344,1.3444333099218166,0.7322656803316299,0.7,0.6114209387730102
18935,606789,2018-07-01 15:00:00,50675,1.0,0.4245707749961851,10,50909,12,0.0,0.16523067131256672,0.9468582774146089,0.6196150174221252,0.7763662299130316,2.1,0.2021765595219929
18996,605077H,2018-07-01 16:00:00,50692,2.0,0.3500638130281866,10,50911,9,0.0,0.16262686668001838,0.9458941647422849,0.609850750050069,0.7433026473302347,2.1,0.166697053822946
18965,602824,2018-07-01 08:00:00,50266,1.0,0.3188515741950893,10,50911,11,0.00981219207545473,0.24975541340670063,0.9677071236485345,0.9365828002751273,0.7632014219819504,2.1,0.15183408295004253
18972,604752H,2018-07-01 15:00:00,51198,2.0,0.4084136688389534,0,51200,11,0.8069926129482136,0.5081887960646283,0.5081887960646283,0.0,0.7408831891168792,0.1,4.084136688389534
18977,604773H,2018-07-01 12:00:00,50841,2.0,0.5664875598118949,0,50841,10,0.8069926129482136,1.0,0.9933071490757153,0.0,0.7520869541285015,0.1,5.6648755981189485
18983,604897H,2018-07-01 14:00:00,51200,1.0,0.44663528645773404,0,51198,10,0.8069926129482136,1.0,0.9933071490757153,0.0,0.7365741175862914,0.1,4.46635286457734
18986,600108,2018-07-01 15:00:00,50269,2.0,0.5971284188178544,0,50269,10,0.8069926129482136,1.0,0.9933071490757153,0.0,0.7663281658263543,0.1,5.971284188178544
18987,600108,2018-07-01 15:00:00,50268,2.0,0.4254505840618342,0,50269,10,0.8069926129482136,0.41279921294637784,0.41279921294637784,0.0,0.7377432248457664,0.1,4.254505840618342
18988,600108,2018-07-01 15:00:00,50230,3.0,0.43442557333260395,0,50269,10,0.8069926129482136,0.3683735840081983,0.3683735840081983,0.0,0.7750696568825006,0.1,4.344255733326039
18989,604799H,2018-07-01 15:00:00,50909,1.0,0.6029126655695279,0,51198,10,0.8069926129482136,0.7139729618137671,0.7139729618137671,0.0,0.7552473780872546,0.1,6.029126655695279
18990,604380H,2018-07-01 16:00:00,50840,2.0,0.4437078458556345,10,50911,10,0.0,0.0,0.3775406687981454,0.0,1.0,2.1,0.21128945040744498
18997,601085,2018-07-01 15:00:00,50261,1.0,0.3820529632527736,0,50349,9,0.8069926129482136,0.11976640879878046,0.11976640879878046,0.0,0.7779572235676891,0.1,3.820529632527736
19003,606102,2018-07-01 16:00:00,50675,1.0,0.3439654478194239,0,50692,9,0.8069926129482136,0.21976068524985828,0.21976068524985828,0.0,0.755927532614078,0.1,3.439654478194239
19004,604899H,2018-07-01 16:00:00,50909,2.0,0.5062268279627331,0,50267,9,0.8069926129482136,0.6656418012088777,0.6656418012088777,0.0,0.7566717839731482,0.1,5.062268279627331
19016,518475,2018-07-01 16:00:00,50267,2.0,0.3566562111449065,0,50911,7,0.8069926129482136,0.16272052868997705,0.16272052868997705,0.0,0.7604158977807408,0.1,3.5665621114490644
19017,606789,2018-07-01 16:00:00,50261,1.0,0.4099117809068046,0,50909,7,0.8069926129482136,0.20491057300660384,0.20491057300660387,0.0,0.7785926277781954,0.1,4.099117809068045
18930,604802H,2018-07-01 16:00:00,51200,2.0,0.5978386539459584,0,50269,13,0.8069926129482136,0.6828708127444189,0.6828708127444189,0.0,0.7399817468050309,0.1,5.978386539459583
18961,604739H,2018-07-01 16:00:00,51199,1.0,0.4436692934694848,0,51199,11,0.8069926129482136,0.2690843576512018,0.2690843576512018,0.0,0.7499397061289187,0.1,4.436692934694848
18929,604380H,2018-07-01 16:00:00,50675,1.0,0.3444209213239127,0,50911,13,0.8069926129482136,0.1559596614036628,0.1559596614036628,0.0,0.7554514055704497,0.1,3.444209213239127
18926,604900H,2018-07-01 16:00:00,50261,2.0,0.4756760686649043,0,50266,13,0.8069926129482136,0.4670274083788744,0.4670274083788744,0.0,0.7805487235645556,0.1,4.756760686649042
18921,604761H,2018-07-01 15:00:00,50261,1.0,0.309958353596441,0,50349,13,0.8069926129482136,0.12574321452658857,0.12574321452658857,0.0,0.7780018265955086,0.1,3.09958353596441
18900,604804H,2018-07-01 14:00:00,50261,2.0,0.5130686880754093,0,50230,15,0.8069926129482136,0.8248544875423391,0.8248544875423391,0.0,0.7832190749015964,0.1,5.130686880754093
18933,604730H,2018-07-01 16:00:00,50261,1.0,0.32246722401347966,0,50263,13,0.8069926129482136,0.23831186686588549,0.23831186686588549,0.0,0.7788418911652049,0.1,3.2246722401347965
18903,604904H,2018-07-01 16:00:00,51199,1.0,0.3492892226922085,0,51199,15,0.8069926129482136,0.6291765569949014,0.6291765569949014,0.0,0.7526269613479015,0.1,3.492892226922085
18904,604902H,2018-07-01 13:00:00,50261,2.0,0.417644623343589,0,50261,15,0.8069926129482136,0.7534269203073874,0.7534269203073873,0.0,0.7826860333550668,0.1,4.17644623343589
18909,604733H,2018-07-01 16:00:00,50675,1.0,0.4416020583399696,0,51198,14,0.8069926129482136,0.5773429430937307,0.5773429430937307,0.0,0.7585960569263457,0.1,4.416020583399696
18918,604758H,2018-07-01 14:00:00,50268,2.0,0.3833298322743036,0,50263,13,0.8069926129482136,0.6197232701076986,0.6197232701076986,0.0,0.7321682927303772,0.1,3.833298322743036
18924,606523,2018-07-01 16:00:00,50841,2.0,0.31915081324592365,0,50911,13,0.8069926129482136,0.0,0.0066928509242848554,0.0,1.0,0.1,3.1915081324592363
18923,603904,2018-07-01 08:00:00,50911,2.0,0.31863722452651366,10,51087,13,0.0,1.0,0.9999251537724895,3.75,0.610768508669228,2.1,0.1517320116792922
13231,605432,2018-07-01 08:00:00,50840,1.0,0.3144386309213158,10,50911,3,0.0,0.0,0.3775406687981454,0.0,1.0,2.1,0.14973268139110277
13221,601555,2018-07-01 18:00:00,50263,1.0,0.30404018023628393,10,50911,8,0.014407268806340901,0.09933588649187837,0.9084932323269878,0.3725095743445439,0.7564887070621862,2.1,0.14478103820775426
13206,603906,2018-07-01 12:00:00,50841,2.0,0.4173768507662258,0,50841,10,0.8069926129482136,1.0,0.9933071490757153,0.0,0.7520869541285015,0.1,4.173768507662258
13208,607938,2018-07-01 14:00:00,50841,2.0,0.29311250896523905,0,50911,10,0.8069926129482136,0.0,0.0066928509242848554,0.0,1.0,0.1,2.93112508965239
13214,606941,2018-07-01 18:00:00,50911,3.0,0.2889600831721404,10,51087,9,0.0,0.13395852799324823,0.9329928034646728,0.5023444799746809,0.5791592107293853,2.1,0.13760003960578113
13216,606941,2018-07-01 16:00:00,50268,3.0,0.25839672424574417,0,51087,9,0.8069926129482136,0.2168666718595328,0.21686667185953276,0.0,0.7346895190136835,0.1,2.5839672424574416
13217,606941,2018-07-01 16:00:00,50692,2.0,0.3049927678733218,10,51087,9,0.0,0.15167376058693371,0.9415010481391567,0.5687766022010015,0.7432209077325251,2.1,0.14523465136824848
13219,606620,2018-07-01 17:00:00,50911,1.0,0.3117752449007803,10,50911,9,0.0,1.0,0.9999251537724895,3.75,0.5552270472615031,2.1,0.1484644023337049
13227,605432,2018-07-01 16:00:00,50675,2.0,0.29242251390814966,0,50911,4,0.8069926129482136,0.2295974590142451,0.22959745901424508,0.0,0.7560009413735137,0.1,2.9242251390814964
13230,607289,2018-07-01 15:00:00,50675,3.0,0.2773169593656452,0,50269,4,0.8069926129482136,0.1501280831070697,0.1501280831070697,0.0,0.776253524030901,0.1,2.7731695936564518
13128,603912,2018-07-01 16:00:00,50261,2.0,0.27803387658580037,0,51087,19,0.8069926129482136,0.14657417540434553,0.14657417540434553,0.0,0.7781572815274322,0.1,2.7803387658580037
13126,604380H,2018-07-01 17:00:00,50266,2.0,0.26916981114050476,3,50911,19,0.04692521299115935,0.14360406721603064,0.39277252933727824,0.46671321845209957,0.743139069208306,0.7,0.3845283016292925
13140,603912,2018-07-01 17:00:00,50338,3.0,0.2684514269131426,0,50911,17,0.8069926129482136,0.0,0.0066928509242848554,0.0,1.0,0.1,2.684514269131426
13143,606620,2018-07-01 08:00:00,50349,1.0,0.2881595845310976,4,50911,17,0.22671790609161407,0.12290118510062444,0.4587839871526176,0.442444266362248,0.7538875977490849,0.9,0.32017731614566397
13145,520263,2018-07-01 18:00:00,50909,1.0,0.44290358197750584,0,50909,17,0.8069926129482136,1.0,0.9933071490757153,0.0,0.7439069006224637,0.1,4.429035819775058
13161,517866,2018-07-01 18:00:00,50675,2.0,0.30311101331904133,0,51087,14,0.8069926129482136,0.2671950899174594,0.2671950899174594,0.0,0.7976470786120426,0.1,3.0311101331904133
13173,607855,2018-07-01 18:00:00,50230,1.0,0.2898810272050952,0,50911,13,0.8069926129482136,0.0,0.0066928509242848554,0.0,1.0,0.1,2.8988102720509517
13180,604832H,2018-07-01 18:00:00,50267,2.0,0.4208892376845435,0,50267,12,0.8069926129482136,0.5742351033479035,0.5742351033479035,0.0,0.7507460812590235,0.1,4.2088923768454345
13181,604903H,2018-07-01 18:00:00,50261,1.0,0.5539978472671235,0,50266,12,0.8069926129482136,0.8225727238228349,0.8225727238228348,0.0,0.7723094398060346,0.1,5.539978472671235
13199,607696,2018-07-01 18:00:00,51199,3.0,0.35300698155348265,0,50263,11,0.8069926129482136,0.0,0.0066928509242848554,0.0,1.0,0.1,3.5300698155348265
13242,604738H,2018-07-01 18:00:00,50269,3.0,0.4684195394548702,0,50268,0,0.8069926129482136,0.5984162465125012,0.5984162465125012,0.0,0.7249508439753842,0.1,4.684195394548702
13202,606260,2018-07-01 18:00:00,50841,3.0,0.37128028412801595,0,50911,10,0.8069926129482136,0.0,0.0066928509242848554,0.0,1.0,0.1,3.7128028412801592
13113,519392,2018-07-01 18:00:00,51200,2.0,0.3383503696115072,0,51087,21,0.8069926129482136,0.133511896270531,0.13351189627053103,0.0,0.7717433972595944,0.1,3.383503696115072
13111,519392,2018-07-01 18:00:00,51199,2.0,0.324766423029204,0,51087,21,0.8069926129482136,0.0,0.0066928509242848554,0.0,1.0,0.1,3.24766423029204
13109,603906,2018-07-01 18:00:00,50675,1.0,0.44378587657683355,0,50841,21,0.8069926129482136,0.5618463916112962,0.5618463916112962,0.0,0.7998459689231906,0.1,4.437858765768335
13105,604903H,2018-07-01 18:00:00,50261,1.0,0.5250478409966326,0,50266,21,0.8069926129482136,0.8225727238228349,0.8225727238228348,0.0,0.7723094398060346,0.1,5.250478409966326
13103,605931,2018-07-01 18:00:00,50841,2.0,0.30150949247979814,0,50911,21,0.8069926129482136,0.0,0.0066928509242848554,0.0,1.0,0.1,3.0150949247979812
13097,604380H,2018-07-01 17:00:00,50269,2.0,0.2834023108377607,0,50911,22,0.8069926129482136,0.0,0.0066928509242848554,0.0,1.0,0.1,2.8340231083776066
13092,604732H,2018-07-01 17:00:00,51199,3.0,0.32023741430679853,0,50268,23,0.8069926129482136,0.292699621016071,0.292699621016071,0.0,0.7362710739463889,0.1,3.2023741430679853
13090,604738H,2018-07-01 18:00:00,50268,3.0,0.4702476367193993,0,50268,23,0.8069926129482136,1.0,0.9933071490757153,0.0,0.7285663726883691,0.1,4.702476367193992
13123,607795,2018-07-01 17:00:00,50263,1.0,0.2922889855587207,0,50909,20,0.8069926129482136,0.16386650687341256,0.16386650687341256,0.0,0.7626690459139837,0.1,2.9228898555872065
13125,519392,2018-07-01 18:00:00,50261,2.0,0.28548582215905705,0,51087,19,0.8069926129482136,0.1935205804432359,0.1935205804432359,0.0,0.7676150208255899,0.1,2.8548582215905705
